ID,FULL_NAME,FIRST_DEPTH_NAME,SECOND_DEPTH_NAME,THIRD_DEPTH_NAME,FOURTH_DEPTH_NAME
410,서울특별시 영등포구 당산동5가,서울특별시,영등포구,당산동5가,""
411,서울특별시 영등포구 당산동6가,서울특별시,영등포구,당산동6가,""
412,서울특별시 영등포구 당산동,서울특별시,영등포구,당산동,""
413,서울특별시 영등포구 도림동,서울특별시,영등포구,도림동,""
414,서울특별시 영등포구 문래동1가,서울특별시,영등포구,문래동1가,""
415,서울특별시 영등포구 문래동2가,서울특별시,영등포구,문래동2가,""
416,서울특별시 영등포구 문래동3가,서울특별시,영등포구,문래동3가,""
417,서울특별시 영등포구 문래동4가,서울특별시,영등포구,문래동4가,""
418,서울특별시 영등포구 문래동5가,서울특별시,영등포구,문래동5가,""
419,서울특별시 영등포구 문래동6가,서울특별시,영등포구,문래동6가,""
420,서울특별시 영등포구 양평동1가,서울특별시,영등포구,양평동1가,""
421,서울특별시 영등포구 양평동2가,서울특별시,영등포구,양평동2가,""
422,서울특별시 영등포구 양평동3가,서울특별시,영등포구,양평동3가,""
423,서울특별시 영등포구 양평동4가,서울특별시,영등포구,양평동4가,""
424,서울특별시 영등포구 양평동5가,서울특별시,영등포구,양평동5가,""
425,서울특별시 영등포구 양평동6가,서울특별시,영등포구,양평동6가,""
426,서울특별시 영등포구 양화동,서울특별시,영등포구,양화동,""
427,서울특별시 영등포구 신길동,서울특별시,영등포구,신길동,""
428,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,""
429,서울특별시 영등포구 양평동,서울특별시,영등포구,양평동,""
430,서울특별시 동작구,서울특별시,동작구,"",""
431,서울특별시 동작구 노량진동,서울특별시,동작구,노량진동,""
432,서울특별시 동작구 상도동,서울특별시,동작구,상도동,""
433,서울특별시 동작구 상도1동,서울특별시,동작구,상도1동,""
434,서울특별시 동작구 본동,서울특별시,동작구,본동,""
435,서울특별시 동작구 흑석동,서울특별시,동작구,흑석동,""
436,서울특별시 동작구 동작동,서울특별시,동작구,동작동,""
437,서울특별시 동작구 사당동,서울특별시,동작구,사당동,""
438,서울특별시 동작구 대방동,서울특별시,동작구,대방동,""
439,서울특별시 동작구 신대방동,서울특별시,동작구,신대방동,""
440,서울특별시 관악구,서울특별시,관악구,"",""
441,서울특별시 관악구 봉천동,서울특별시,관악구,봉천동,""
442,서울특별시 관악구 신림동,서울특별시,관악구,신림동,""
443,서울특별시 관악구 남현동,서울특별시,관악구,남현동,""
444,서울특별시 서초구,서울특별시,서초구,"",""
445,서울특별시 서초구 방배동,서울특별시,서초구,방배동,""
446,서울특별시 서초구 양재동,서울특별시,서초구,양재동,""
447,서울특별시 서초구 우면동,서울특별시,서초구,우면동,""
448,서울특별시 서초구 원지동,서울특별시,서초구,원지동,""
449,서울특별시 서초구 잠원동,서울특별시,서초구,잠원동,""
450,서울특별시 서초구 반포동,서울특별시,서초구,반포동,""
451,서울특별시 서초구 서초동,서울특별시,서초구,서초동,""
452,서울특별시 서초구 내곡동,서울특별시,서초구,내곡동,""
453,서울특별시 서초구 염곡동,서울특별시,서초구,염곡동,""
454,서울특별시 서초구 신원동,서울특별시,서초구,신원동,""
455,서울특별시 강남구,서울특별시,강남구,"",""
456,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,""
457,서울특별시 강남구 개포동,서울특별시,강남구,개포동,""
458,서울특별시 강남구 청담동,서울특별시,강남구,청담동,""
459,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,""
460,서울특별시 강남구 대치동,서울특별시,강남구,대치동,""
461,서울특별시 강남구 신사동,서울특별시,강남구,신사동,""
462,서울특별시 강남구 논현동,서울특별시,강남구,논현동,""
463,서울특별시 강남구 압구정동,서울특별시,강남구,압구정동,""
464,서울특별시 강남구 세곡동,서울특별시,강남구,세곡동,""
465,서울특별시 강남구 자곡동,서울특별시,강남구,자곡동,""
466,서울특별시 강남구 율현동,서울특별시,강남구,율현동,""
467,서울특별시 강남구 일원동,서울특별시,강남구,일원동,""
468,서울특별시 강남구 수서동,서울특별시,강남구,수서동,""
469,서울특별시 강남구 도곡동,서울특별시,강남구,도곡동,""
470,서울특별시 송파구,서울특별시,송파구,"",""
471,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,""
472,서울특별시 송파구 신천동,서울특별시,송파구,신천동,""
473,서울특별시 송파구 풍납동,서울특별시,송파구,풍납동,""
474,서울특별시 송파구 송파동,서울특별시,송파구,송파동,""
475,서울특별시 송파구 석촌동,서울특별시,송파구,석촌동,""
476,서울특별시 송파구 삼전동,서울특별시,송파구,삼전동,""
477,서울특별시 송파구 가락동,서울특별시,송파구,가락동,""
478,서울특별시 송파구 문정동,서울특별시,송파구,문정동,""
479,서울특별시 송파구 장지동,서울특별시,송파구,장지동,""
480,서울특별시 송파구 방이동,서울특별시,송파구,방이동,""
481,서울특별시 송파구 오금동,서울특별시,송파구,오금동,""
482,서울특별시 송파구 거여동,서울특별시,송파구,거여동,""
483,서울특별시 송파구 마천동,서울특별시,송파구,마천동,""
484,서울특별시 강동구,서울특별시,강동구,"",""
485,서울특별시 강동구 명일동,서울특별시,강동구,명일동,""
486,서울특별시 강동구 고덕동,서울특별시,강동구,고덕동,""
487,서울특별시 강동구 상일동,서울특별시,강동구,상일동,""
488,서울특별시 강동구 길동,서울특별시,강동구,길동,""
489,서울특별시 강동구 둔촌동,서울특별시,강동구,둔촌동,""
490,서울특별시 강동구 암사동,서울특별시,강동구,암사동,""
491,서울특별시 강동구 성내동,서울특별시,강동구,성내동,""
492,서울특별시 강동구 천호동,서울특별시,강동구,천호동,""
493,서울특별시 강동구 강일동,서울특별시,강동구,강일동,""
